   7.1142857e+14   2.3714286e+04   2.0932252e-01
   7.1035714e+14   2.3678571e+04   1.9010706e-01
   7.0928571e+14   2.3642857e+04   1.7277302e-01
   7.0821429e+14   2.3607143e+04   1.5747527e-01
   7.0714286e+14   2.3571429e+04   1.4389077e-01
   7.0607143e+14   2.3535714e+04   1.3180763e-01
   7.0500000e+14   2.3500000e+04   1.2136093e-01
   7.0392857e+14   2.3464286e+04   1.1221751e-01
   7.0285714e+14   2.3428571e+04   1.0415018e-01
   7.0178571e+14   2.3392857e+04   9.6980486e-02
   7.0071429e+14   2.3357143e+04   9.0678504e-02
   6.9964286e+14   2.3321429e+04   8.5219955e-02
   6.9857143e+14   2.3285714e+04   8.0432172e-02
   6.9750000e+14   2.3250000e+04   7.6201383e-02
   6.9642857e+14   2.3214286e+04   7.2434443e-02
   6.9535714e+14   2.3178571e+04   6.9104383e-02
   6.9428571e+14   2.3142857e+04   6.6071581e-02
   6.9321429e+14   2.3107143e+04   6.3141684e-02
   6.9214286e+14   2.3071429e+04   6.0708795e-02
   6.9107143e+14   2.3035714e+04   5.8555458e-02
   6.9000000e+14   2.3000000e+04   5.6401885e-02
   6.8892857e+14   2.2964286e+04   5.4410129e-02
   6.8785714e+14   2.2928571e+04   5.2578044e-02
   6.8678571e+14   2.2892857e+04   5.0898976e-02
   6.8571429e+14   2.2857143e+04   4.9348348e-02
   6.8464286e+14   2.2821429e+04   4.7953567e-02
   6.8357143e+14   2.2785714e+04   4.6730994e-02
   6.8250000e+14   2.2750000e+04   4.5398562e-02
   6.8142857e+14   2.2714286e+04   4.4246702e-02
   6.8035714e+14   2.2678571e+04   4.3350167e-02
   6.7928571e+14   2.2642857e+04   4.2190995e-02
   6.7821429e+14   2.2607143e+04   4.1117626e-02
   6.7714286e+14   2.2571429e+04   4.0184610e-02
   6.7607143e+14   2.2535714e+04   3.9223775e-02
   6.7500000e+14   2.2500000e+04   3.8419102e-02
   6.7392857e+14   2.2464286e+04   3.7694706e-02
   6.7285714e+14   2.2428571e+04   3.6939209e-02
   6.7178571e+14   2.2392857e+04   3.6247915e-02
   6.7071429e+14   2.2357143e+04   3.5491859e-02
   6.6964286e+14   2.2321429e+04   3.4664780e-02
   6.6857143e+14   2.2285714e+04   3.4166839e-02
   6.6750000e+14   2.2250000e+04   3.3599447e-02
   6.6642857e+14   2.2214286e+04   3.2989655e-02
   6.6535714e+14   2.2178571e+04   3.2469461e-02
   6.6428571e+14   2.2142857e+04   3.1875161e-02
   6.6321429e+14   2.2107143e+04   3.1342908e-02
   6.6214286e+14   2.2071429e+04   3.0878041e-02
   6.6107143e+14   2.2035714e+04   3.0329497e-02
   6.6000000e+14   2.2000000e+04   2.9928662e-02
   6.5892857e+14   2.1964286e+04   2.9531326e-02
   6.5785714e+14   2.1928571e+04   2.9060781e-02
   6.5678571e+14   2.1892857e+04   2.8665241e-02
   6.5571429e+14   2.1857143e+04   2.8218227e-02
   6.5464286e+14   2.1821429e+04   2.7787276e-02
   6.5357143e+14   2.1785714e+04   2.7432555e-02
   6.5250000e+14   2.1750000e+04   2.7129259e-02
   6.5142857e+14   2.1714286e+04   2.6734603e-02
   6.5035714e+14   2.1678571e+04   2.6389829e-02
   6.4928571e+14   2.1642857e+04   2.6151931e-02
   6.4821429e+14   2.1607143e+04   2.5764196e-02
   6.4714286e+14   2.1571429e+04   2.5502423e-02
   6.4607143e+14   2.1535714e+04   2.5232818e-02
   6.4500000e+14   2.1500000e+04   2.4899856e-02
   6.4392857e+14   2.1464286e+04   2.4600401e-02
   6.4285714e+14   2.1428571e+04   2.4334083e-02
   6.4178571e+14   2.1392857e+04   2.4116926e-02
   6.4071429e+14   2.1357143e+04   2.3908991e-02
   6.3964286e+14   2.1321429e+04   2.3665129e-02
   6.3857143e+14   2.1285714e+04   2.3486208e-02
   6.3750000e+14   2.1250000e+04   2.3166484e-02
   6.3642857e+14   2.1214286e+04   2.2883112e-02
   6.3535714e+14   2.1178571e+04   2.2657867e-02
   6.3428571e+14   2.1142857e+04   2.2303419e-02
   6.3321429e+14   2.1107143e+04   2.2132134e-02
   6.3214286e+14   2.1071429e+04   2.2030286e-02
   6.3107143e+14   2.1035714e+04   2.1857412e-02
   6.3000000e+14   2.1000000e+04   2.1604315e-02
   6.2892857e+14   2.0964286e+04   2.1484385e-02
   6.2785714e+14   2.0928571e+04   2.1316823e-02
   6.2678571e+14   2.0892857e+04   2.0972922e-02
   6.2571429e+14   2.0857143e+04   2.0808945e-02
   6.2464286e+14   2.0821429e+04   2.0716801e-02
   6.2357143e+14   2.0785714e+04   2.0519843e-02
   6.2250000e+14   2.0750000e+04   2.0401145e-02
   6.2142857e+14   2.0714286e+04   2.0125369e-02
   6.2035714e+14   2.0678571e+04   1.9960298e-02
   6.1928571e+14   2.0642857e+04   1.9776972e-02
   6.1821429e+14   2.0607143e+04   1.9611220e-02
   6.1714286e+14   2.0571429e+04   1.9548764e-02
   6.1607143e+14   2.0535714e+04   1.9413418e-02
   6.1500000e+14   2.0500000e+04   1.9282581e-02
   6.1392857e+14   2.0464286e+04   1.9071645e-02
   6.1285714e+14   2.0428571e+04   1.8956598e-02
   6.1178571e+14   2.0392857e+04   1.8825577e-02
   6.1071429e+14   2.0357143e+04   1.8688909e-02
   6.0964286e+14   2.0321429e+04   1.8714631e-02
   6.0857143e+14   2.0285714e+04   1.8435311e-02
   6.0750000e+14   2.0250000e+04   1.8288318e-02
   6.0642857e+14   2.0214286e+04   1.8325840e-02
   6.0535714e+14   2.0178571e+04   1.8300151e-02
   6.0428571e+14   2.0142857e+04   1.8179507e-02
   6.0321429e+14   2.0107143e+04   1.8100992e-02
   6.0214286e+14   2.0071429e+04   1.8061114e-02
   6.0107143e+14   2.0035714e+04   1.7876473e-02
   6.0000000e+14   2.0000000e+04   1.7831965e-02
   5.9892857e+14   1.9964286e+04   1.7838108e-02
   5.9785714e+14   1.9928571e+04   1.7823346e-02
   5.9678571e+14   1.9892857e+04   1.7809798e-02
   5.9571429e+14   1.9857143e+04   1.7873368e-02
   5.9464286e+14   1.9821429e+04   1.7964861e-02
   5.9357143e+14   1.9785714e+04   1.7989957e-02
   5.9250000e+14   1.9750000e+04   1.8008120e-02
   5.9142857e+14   1.9714286e+04   1.8072631e-02
   5.9035714e+14   1.9678571e+04   1.8136456e-02
   5.8928571e+14   1.9642857e+04   1.8228501e-02
   5.8821429e+14   1.9607143e+04   1.8390060e-02
   5.8714286e+14   1.9571429e+04   1.8581356e-02
   5.8607143e+14   1.9535714e+04   1.8713461e-02
   5.8500000e+14   1.9500000e+04   1.8921583e-02
   5.8392857e+14   1.9464286e+04   1.9026315e-02
   5.8285714e+14   1.9428571e+04   1.9218968e-02
   5.8178571e+14   1.9392857e+04   1.9459110e-02
   5.8071429e+14   1.9357143e+04   1.9700745e-02
   5.7964286e+14   1.9321429e+04   2.0014709e-02
   5.7857143e+14   1.9285714e+04   2.0368457e-02
   5.7750000e+14   1.9250000e+04   2.0670675e-02
   5.7642857e+14   1.9214286e+04   2.1004425e-02
   5.7535714e+14   1.9178571e+04   2.1403937e-02
   5.7428571e+14   1.9142857e+04   2.1779525e-02
   5.7321429e+14   1.9107143e+04   2.2195856e-02
   5.7214286e+14   1.9071429e+04   2.2686837e-02
   5.7107143e+14   1.9035714e+04   2.3229834e-02
   5.7000000e+14   1.9000000e+04   2.3831632e-02
   5.6892857e+14   1.8964286e+04   2.4449356e-02
   5.6785714e+14   1.8928571e+04   2.5069107e-02
   5.6678571e+14   1.8892857e+04   2.5803649e-02
   5.6571429e+14   1.8857143e+04   2.6556927e-02
   5.6464286e+14   1.8821429e+04   2.7373628e-02
   5.6357143e+14   1.8785714e+04   2.8329078e-02
   5.6250000e+14   1.8750000e+04   2.9348456e-02
   5.6142857e+14   1.8714286e+04   3.0548572e-02
   5.6035714e+14   1.8678571e+04   3.1865072e-02
   5.5928571e+14   1.8642857e+04   3.3195411e-02
   5.5821429e+14   1.8607143e+04   3.4674823e-02
   5.5714286e+14   1.8571429e+04   3.6345071e-02
   5.5607143e+14   1.8535714e+04   3.8237137e-02
   5.5500000e+14   1.8500000e+04   4.0372104e-02
   5.5392857e+14   1.8464286e+04   4.2814695e-02
   5.5285714e+14   1.8428571e+04   4.5600964e-02
   5.5178571e+14   1.8392857e+04   4.8724648e-02
   5.5071429e+14   1.8357143e+04   5.2246337e-02
   5.4964286e+14   1.8321429e+04   5.6131727e-02
   5.4857143e+14   1.8285714e+04   6.0422994e-02
   5.4750000e+14   1.8250000e+04   6.5199425e-02
   5.4642857e+14   1.8214286e+04   7.0338171e-02
   5.4535714e+14   1.8178571e+04   7.5838802e-02
   5.4428571e+14   1.8142857e+04   8.1572070e-02
   5.4321429e+14   1.8107143e+04   8.7280550e-02
   5.4214286e+14   1.8071429e+04   9.2854225e-02
   5.4107143e+14   1.8035714e+04   9.7920261e-02
   5.4000000e+14   1.8000000e+04   1.0188598e-01
   5.3892857e+14   1.7964286e+04   1.0443743e-01
   5.3785714e+14   1.7928571e+04   1.0533299e-01
   5.3678571e+14   1.7892857e+04   1.0465567e-01
   5.3571429e+14   1.7857143e+04   1.0205628e-01
   5.3464286e+14   1.7821429e+04   9.7980322e-02
   5.3357143e+14   1.7785714e+04   9.2205826e-02
   5.3250000e+14   1.7750000e+04   8.5506701e-02
   5.3142857e+14   1.7714286e+04   7.8793898e-02
   5.3035714e+14   1.7678571e+04   7.2071222e-02
   5.2928571e+14   1.7642857e+04   6.5477945e-02
   5.2821429e+14   1.7607143e+04   5.9444151e-02
   5.2714286e+14   1.7571429e+04   5.4190052e-02
   5.2607143e+14   1.7535714e+04   4.9640286e-02
   5.2500000e+14   1.7500000e+04   4.5754874e-02
   5.2392857e+14   1.7464286e+04   4.2567634e-02
   5.2285714e+14   1.7428571e+04   4.0079582e-02
   5.2178571e+14   1.7392857e+04   3.8042716e-02
   5.2071429e+14   1.7357143e+04   3.6430933e-02
   5.1964286e+14   1.7321429e+04   3.5347077e-02
   5.1857143e+14   1.7285714e+04   3.4565198e-02
   5.1750000e+14   1.7250000e+04   3.3997304e-02
   5.1642857e+14   1.7214286e+04   3.3316377e-02
   5.1535714e+14   1.7178571e+04   3.2600388e-02
   5.1428571e+14   1.7142857e+04   3.1776093e-02
   5.1321429e+14   1.7107143e+04   3.0643030e-02
   5.1214286e+14   1.7071429e+04   2.9678490e-02
   5.1107143e+14   1.7035714e+04   2.8877896e-02
   5.1000000e+14   1.7000000e+04   2.8534893e-02
   5.0892857e+14   1.6964286e+04   2.8835966e-02
   5.0785714e+14   1.6928571e+04   2.9641712e-02
   5.0678571e+14   1.6892857e+04   3.0472198e-02
   5.0571429e+14   1.6857143e+04   3.0778515e-02
   5.0464286e+14   1.6821429e+04   2.9775724e-02
   5.0357143e+14   1.6785714e+04   2.7175221e-02
   5.0250000e+14   1.6750000e+04   2.3490396e-02
   5.0142857e+14   1.6714286e+04   1.9731371e-02
   5.0035714e+14   1.6678571e+04   1.6828553e-02
   4.9928571e+14   1.6642857e+04   1.5110457e-02
   4.9821429e+14   1.6607143e+04   1.4059158e-02
   4.9714286e+14   1.6571429e+04   1.3407613e-02
   4.9607143e+14   1.6535714e+04   1.3000298e-02
   4.9500000e+14   1.6500000e+04   1.2660413e-02
   4.9392857e+14   1.6464286e+04   1.2487081e-02
   4.9285714e+14   1.6428571e+04   1.2333273e-02
   4.9178571e+14   1.6392857e+04   1.2235889e-02
   4.9071429e+14   1.6357143e+04   1.2308763e-02
   4.8964286e+14   1.6321429e+04   1.2543853e-02
   4.8857143e+14   1.6285714e+04   1.2741768e-02
   4.8750000e+14   1.6250000e+04   1.3168452e-02
   4.8642857e+14   1.6214286e+04   1.3855152e-02
   4.8535714e+14   1.6178571e+04   1.4679903e-02
   4.8428571e+14   1.6142857e+04   1.5843462e-02
   4.8321429e+14   1.6107143e+04   1.7526677e-02
   4.8214286e+14   1.6071429e+04   1.9592906e-02
   4.8107143e+14   1.6035714e+04   2.2273944e-02
   4.8000000e+14   1.6000000e+04   2.5615344e-02
   4.7892857e+14   1.5964286e+04   2.9670010e-02
   4.7785714e+14   1.5928571e+04   3.4661244e-02
   4.7678571e+14   1.5892857e+04   4.0491779e-02
   4.7571429e+14   1.5857143e+04   4.7197706e-02
   4.7464286e+14   1.5821429e+04   5.4667209e-02
   4.7357143e+14   1.5785714e+04   6.3429368e-02
   4.7250000e+14   1.5750000e+04   7.3450694e-02
   4.7142857e+14   1.5714286e+04   8.5058132e-02
   4.7035714e+14   1.5678571e+04   9.8586726e-02
   4.6928571e+14   1.5642857e+04   1.1442476e-01
   4.6821429e+14   1.5607143e+04   1.3216897e-01
   4.6714286e+14   1.5571429e+04   1.5005937e-01
   4.6607143e+14   1.5535714e+04   1.6594525e-01
   4.6500000e+14   1.5500000e+04   1.7614183e-01
   4.6392857e+14   1.5464286e+04   1.7784211e-01
   4.6285714e+14   1.5428571e+04   1.6981600e-01
   4.6178571e+14   1.5392857e+04   1.5075965e-01
   4.6071429e+14   1.5357143e+04   1.2500078e-01
   4.5964286e+14   1.5321429e+04   9.7564755e-02
   4.5857143e+14   1.5285714e+04   7.3161421e-02
   4.5750000e+14   1.5250000e+04   5.4061867e-02
   4.5642857e+14   1.5214286e+04   4.0514639e-02
   4.5535714e+14   1.5178571e+04   3.1737918e-02
   4.5428571e+14   1.5142857e+04   2.6307096e-02
   4.5321429e+14   1.5107143e+04   2.2940296e-02
   4.5214286e+14   1.5071429e+04   2.0734527e-02
   4.5107143e+14   1.5035714e+04   1.9029261e-02
   4.5000000e+14   1.5000000e+04   1.7742331e-02
   4.4892857e+14   1.4964286e+04   1.6689166e-02
   4.4785714e+14   1.4928571e+04   1.5722121e-02
   4.4678571e+14   1.4892857e+04   1.4969777e-02
   4.4571429e+14   1.4857143e+04   1.4515160e-02
   4.4464286e+14   1.4821429e+04   1.3964147e-02
   4.4357143e+14   1.4785714e+04   1.3431479e-02
   4.4250000e+14   1.4750000e+04   1.3166922e-02
   4.4142857e+14   1.4714286e+04   1.2748873e-02
   4.4035714e+14   1.4678571e+04   1.2469620e-02
   4.3928571e+14   1.4642857e+04   1.2112556e-02
   4.3821429e+14   1.4607143e+04   1.1738852e-02
   4.3714286e+14   1.4571429e+04   1.1554058e-02
   4.3607143e+14   1.4535714e+04   1.1293713e-02
   4.3500000e+14   1.4500000e+04   1.1084424e-02
   4.3392857e+14   1.4464286e+04   1.0714542e-02
   4.3285714e+14   1.4428571e+04   1.0635661e-02
   4.3178571e+14   1.4392857e+04   1.0424180e-02
   4.3071429e+14   1.4357143e+04   1.0315049e-02
   4.2964286e+14   1.4321429e+04   1.0167005e-02
   4.2857143e+14   1.4285714e+04   9.9095057e-03
   4.2750000e+14   1.4250000e+04   9.7631956e-03
   4.2642857e+14   1.4214286e+04   9.7438376e-03
   4.2535714e+14   1.4178571e+04   9.5367347e-03
   4.2428571e+14   1.4142857e+04   9.4925651e-03
   4.2321429e+14   1.4107143e+04   9.3695334e-03
   4.2214286e+14   1.4071429e+04   9.2706480e-03
   4.2107143e+14   1.4035714e+04   9.0826004e-03
   4.2000000e+14   1.4000000e+04   8.9497180e-03
   4.1892857e+14   1.3964286e+04   8.7786875e-03
   4.1785714e+14   1.3928571e+04   8.7568919e-03
   4.1678571e+14   1.3892857e+04   8.6756724e-03
   4.1571429e+14   1.3857143e+04   8.5538045e-03
   4.1464286e+14   1.3821429e+04   8.4501949e-03
   4.1357143e+14   1.3785714e+04   8.4778843e-03
   4.1250000e+14   1.3750000e+04   8.3212615e-03
   4.1142857e+14   1.3714286e+04   8.1944462e-03
   4.1035714e+14   1.3678571e+04   7.9784678e-03
   4.0928571e+14   1.3642857e+04   8.0674421e-03
   4.0821429e+14   1.3607143e+04   7.8804271e-03
   4.0714286e+14   1.3571429e+04   7.7990251e-03
   4.0607143e+14   1.3535714e+04   7.6621676e-03
   4.0500000e+14   1.3500000e+04   7.7520094e-03
   4.0392857e+14   1.3464286e+04   7.6657034e-03
   4.0285714e+14   1.3428571e+04   7.5504894e-03
   4.0178571e+14   1.3392857e+04   7.2992243e-03
   4.0071429e+14   1.3357143e+04   7.2428903e-03
   3.9964286e+14   1.3321429e+04   7.3144895e-03
   3.9857143e+14   1.3285714e+04   7.1980830e-03
   3.9750000e+14   1.3250000e+04   7.1001690e-03
   3.9642857e+14   1.3214286e+04   7.0903713e-03
   3.9535714e+14   1.3178571e+04   6.9949972e-03
   3.9428571e+14   1.3142857e+04   6.8693427e-03
   3.9321429e+14   1.3107143e+04   6.8690913e-03
   3.9214286e+14   1.3071429e+04   6.7408078e-03
   3.9107143e+14   1.3035714e+04   6.6546989e-03
   3.9000000e+14   1.3000000e+04   6.5033411e-03
   3.8892857e+14   1.2964286e+04   6.6223063e-03
   3.8785714e+14   1.2928571e+04   6.4411351e-03
   3.8678571e+14   1.2892857e+04   6.4678581e-03
   3.8571429e+14   1.2857143e+04   6.4982870e-03
   3.8464286e+14   1.2821429e+04   6.4132707e-03
   3.8357143e+14   1.2785714e+04   6.4089918e-03
   3.8250000e+14   1.2750000e+04   6.1978103e-03
   3.8142857e+14   1.2714286e+04   6.1338921e-03
   3.8035714e+14   1.2678571e+04   6.0157874e-03
   3.7928571e+14   1.2642857e+04   5.9888777e-03
   3.7821429e+14   1.2607143e+04   6.0220861e-03
   3.7714286e+14   1.2571429e+04   5.9456006e-03
   3.7607143e+14   1.2535714e+04   5.9197570e-03
   3.7500000e+14   1.2500000e+04   5.9802979e-03
